,_id,주성분코드,Spec
1542,5f3dca6de37cbadbc379af4d,119432CCM,budesonide  2.5mg(0.25mg/g)   (단일)
1543,5f3dca6de37cbadbc379af4e,119435CLQ,budesonide  10mg(1mg/mL)   (단일)
1544,5f3dca6de37cbadbc379af4f,119501CMS,budesonide(micronized)  2.3mg   (단일)
1545,5f3dca6de37cbadbc379af50,120203CPC,buprenorphine  10mg for 168h   (단일)
1546,5f3dca6de37cbadbc379af51,119533CSI,budesonide(micronized)  0.5mg(0.25mg/mL)   (단일)
1547,5f3dca6de37cbadbc379af52,120130BIJ,bupivacaine hydrochloride  20mg(5mg/mL)   (단일)
1548,5f3dca6de37cbadbc379af53,120235CPC,buprenorphine  30mg for 72h   (단일)
1549,5f3dca6de37cbadbc379af54,120234CPC,buprenorphine  20mg for 72h   (단일)
1550,5f3dca6de37cbadbc379af55,121130BIJ,butorphanol tartrate  1mg(1mg/mL)   (단일)
1551,5f3dca6de37cbadbc379af56,120935CCM,butenafine hydrochloride  4.5g(10mg/g)   (단일)
1552,5f3dca6de37cbadbc379af57,121131BIJ,butorphanol tartrate  2mg(2mg/mL)   (단일)
1553,5f3dca6de37cbadbc379af58,120934CCM,butenafine hydrochloride  0.25g(10mg/g)   (단일)
1554,5f3dca6de37cbadbc379af59,122001BIJ,calcium chloride(3%)  0.6g(30mg/mL)   (단일)
1555,5f3dca6de37cbadbc379af5a,121701ATB,calcium acetate  0.71g   (단일)
1556,5f3dca6de37cbadbc379af5c,122601ATB,candesartan cilexetil  8mg   (단일)
1557,5f3dca6de37cbadbc379af5d,122603ATB,candesartan cilexetil  32mg   (단일)
1558,5f3dca6de37cbadbc379af5e,122831CCM,capsaicin  5mg(0.25mg/g)   (단일)
1559,5f3dca6de37cbadbc379af5f,123731BIJ,carboplatin  0.15g(10mg/mL)   (단일)
1560,5f3dca6de37cbadbc379af61,123734BIJ,carboplatin  0.6g(10mg/mL)   (단일)
1561,5f3dca6de37cbadbc379af62,123030BIJ,carbachol  0.15mg(0.1mg/mL)   (단일)
1562,5f3dca6de37cbadbc379af64,123130ASY,carbamazepine  2g(20mg/mL)   (단일)
1563,5f3dca6de37cbadbc379af66,123841ASY,L-carbocysteine  20g(20mg/mL)   (단일)
1564,5f3dca6de37cbadbc379af67,123908ACS,milk thistle fruit ext.  0.175g   (단일)
1565,5f3dca6de37cbadbc379af68,123901ATB,milk thistle fruit ext.  0.1g (as silymarin   70mg)   (단일)
1566,5f3dca6de37cbadbc379af6b,123843ASY,L-carbocysteine  25g(50mg/mL)   (단일)
1567,5f3dca6de37cbadbc379af72,124830COS,carteolol hydrochloride  25mg(10mg/mL)   (단일)
1568,5f3dca6de37cbadbc379af7e,125001ATB,carvedilol  12.5mg   (단일)
1569,5f3dca6de37cbadbc379af7f,125006ACR,carvedilol  32mg   (단일)
1570,5f3dca6de37cbadbc379af82,125701BIJ,cefazolin sodium  1g   (단일)
1571,5f3dca6de37cbadbc379af84,125801BIJ,cefbuperazone sodium  1g   (단일)
1572,5f3dca6de37cbadbc379af89,125237ASY,cefaclor hydrate  3.75g(25mg/mL)   (단일)
1573,5f3dca6de37cbadbc379af8c,125232ASY,cefaclor hydrate  0.75g(25mg/mL)   (단일)
1574,5f3dca6de37cbadbc379af94,125333ASY,cefadroxil  11.75g(25mg/mL)   (단일)
1575,5f3dca6de37cbadbc379af97,125802BIJ,cefbuperazone sodium  0.5g   (단일)
1576,5f3dca6de37cbadbc379af9c,125201ACH,cefaclor hydrate  0.25g   (단일)
1577,5f3dca6de37cbadbc379af9f,125901ACH,cefdinir  0.1g   (단일)
1578,5f3dca6de37cbadbc379afa3,126301ACH,cefixime hydrate  0.1g   (단일)
1579,5f3dca6de37cbadbc379afa7,126601BIJ,cefminox sodium  1g   (단일)
1580,5f3dca6de37cbadbc379afab,126702BIJ,cefodizime sodium  0.5g   (단일)
1581,5f3dca6de37cbadbc379afaf,127801BIJ,cefpirome sulfate  1g   (단일)
1582,5f3dca6de37cbadbc379afb2,128001ATB,cefprozil hydrate  0.25g   (단일)
1583,5f3dca6de37cbadbc379afb7,128503BIJ,ceftezole sodium  0.5g   (단일)
1584,5f3dca6de37cbadbc379afba,128502BIJ,ceftezole sodium  2g   (단일)
1585,5f3dca6de37cbadbc379afbd,128801BIJ,ceftriaxone sodium hydrate  1g   (단일)
1586,5f3dca6de37cbadbc379afc1,128803BIJ,ceftriaxone sodium hydrate  2g   (단일)
1587,5f3dca6de37cbadbc379afc5,128931ASY,cefuroxime axetil  (as cefuroxim   1.25g(25mg/mL))   (단일)
1588,5f3dca6de37cbadbc379afc9,130001BIJ,cephazedone sodium  1g   (단일)
1589,5f3dca6de37cbadbc379afcd,130101ACH,cefradine hydrate  0.25g   (단일)
1590,5f3dca6de37cbadbc379afd1,130833ASY,chloral hydrate  0.5g(0.1g/mL)   (단일)
1591,5f3dca6de37cbadbc379afd5,130501ATB,cetirizine dihydrochloride  10mg   (단일)
1592,5f3dca6de37cbadbc379afd9,131303CCM,chlorhexidine gluconate solution  50μL   (단일)
1593,5f3dca6de37cbadbc379afdd,131308CLQ,chlorhexidine gluconate  0.2mg   (단일)
1594,5f3dca6de37cbadbc379afe1,131309CDS,chlorhexidine gluconate solution  4mL   (단일)
1595,5f3dca6de37cbadbc379afe4,131311CDS,chlorhexidine gluconate solution  5mL(0.2mL/mL)   (단일)
1596,5f3dca6de37cbadbc379afe8,131342CLQ,chlorhexidine gluconate solution  1.5mL(6μL/mL)   (단일)
1597,5f3dca6de37cbadbc379afed,133003ATB,cilazapril  2.5mg   (단일)
1598,5f3dca6de37cbadbc379aff1,133101ATB,cilnidipine  10mg   (단일)
1599,5f3dca6de37cbadbc379aff5,133102ATB,cilnidipine  5mg   (단일)
1600,5f3dca6de37cbadbc379aff9,133002ATB,cilazapril  1mg   (단일)
1601,5f3dca6de37cbadbc379affc,133201ATB,cilostazol  0.1g   (단일)
1602,5f3dca6de37cbadbc379afff,133202ATB,cilostazol  50mg   (단일)
1603,5f3dca6de37cbadbc379b002,133501ATB,cimetropium bromide  50mg   (단일)
1604,5f3dca6de37cbadbc379b005,133531BIJ,cimetropium bromide  10mg(5mg/mL)   (단일)
1605,5f3dca6de37cbadbc379b008,134902BIJ,clarithromycin  0.5g   (단일)
1606,5f3dca6de37cbadbc379b00b,135401ACH,clindamycin hydrochloride  0.15g   (단일)
1607,5f3dca6de37cbadbc379b00e,135630BIJ,clindamycin phosphate  0.3g(0.15g/mL)   (단일)
1608,5f3dca6de37cbadbc379b012,135631BIJ,clindamycin phosphate  0.6g(0.15g/mL)   (단일)
1609,5f3dca6de37cbadbc379b016,135702ATB,clobazam  5mg   (단일)
1610,5f3dca6de37cbadbc379b01a,135830COM,clobetasol propionate  5mg(0.5mg/g)   (단일)
1611,5f3dca6de37cbadbc379b01e,134937ASY,clarithromycin  3.5g(50mg/mL)   (단일)
1612,5f3dca6de37cbadbc379b022,134904ATB,clarithromycin  0.5g   (단일)
1613,5f3dca6de37cbadbc379b026,134134BIJ,ciprofloxacin  0.2g(2mg/mL)   (단일)
1614,5f3dca6de37cbadbc379b02a,134135BIJ,ciprofloxacin  0.4g(2mg/mL)   (단일)
1615,5f3dca6de37cbadbc379b02d,134533BIJ,cisplatin  50mg(0.5mg/mL)   (단일)
1616,5f3dca6de37cbadbc379b030,135831COM,clobetasol propionate  7.5mg(0.5mg/g)   (단일)
1617,5f3dca6de37cbadbc379b034,135833CLQ,clobetasol propionate  11.65mg(0.466mg/mL)   (단일)
1618,5f3dca6de37cbadbc379b038,135844CCM,clobetasol propionate  0.25g(0.5mg/g)   (단일)
1619,5f3dca6de37cbadbc379b03b,135839CLT,clobetasol propionate  55mg(0.5mg/mL)   (단일)
1620,5f3dca6de37cbadbc379b03f,135842CCM,clobetasol propionate  0.225g(0.5mg/g)   (단일)
1621,5f3dca6de37cbadbc379b045,136302ACH,clomipramine hydrochloride  25mg   (단일)
1622,5f3dca6de37cbadbc379b049,137401CTB,clotrimazole  0.1g   (단일)
1623,5f3dca6de37cbadbc379b04e,137431CCM,clotrimazole  0.15g(10mg/g)   (단일)
1624,5f3dca6de37cbadbc379b052,137403CTB,clotrimazole  0.5g   (단일)
1625,5f3dca6de37cbadbc379b056,137502ATB,clozapine  25mg   (단일)
1626,5f3dca6de37cbadbc379b059,138101ACH,choline alfoscerate  0.4g   (단일)
1627,5f3dca6de37cbadbc379b05d,138101APD,choline alfoscerate  0.4g   (단일)
1628,5f3dca6de37cbadbc379b062,138101ATB,choline alfoscerate  0.4g   (단일)
1629,5f3dca6de37cbadbc379b065,138703ACR,cyclobenzaprine hydrochloride  30mg   (단일)
1630,5f3dca6de37cbadbc379b06b,139101ACH,cycloserine  0.25g   (단일)
1631,5f3dca6de37cbadbc379b06f,138702ACR,cyclobenzaprine hydrochloride  15mg   (단일)
1632,5f3dca6de37cbadbc379b073,139635BIJ,cytarabine  2g(50mg/mL)   (단일)
1633,5f3dca6de37cbadbc379b077,139901BIJ,dacarbazine  0.1g   (단일)
1634,5f3dca6de37cbadbc379b07b,140401ACH,dantrolene sodium  25mg   (단일)
1635,5f3dca6de37cbadbc379b07f,141430BIJ,desmopressin acetate  4μg(4μg/mL)   (단일)
1636,5f3dca6de37cbadbc379b083,141404AGN,desmopressin acetate  (as desmopressin   0.178mg)   (단일)
1637,5f3dca6de37cbadbc379b086,141540CLT,desonide  55mg(0.5mg/g(mL))   (단일)
1638,5f3dca6de37cbadbc379b08a,141634COM,desoxymethasone  75mg(2.5mg/g)   (단일)
1639,5f3dca6de37cbadbc379b08d,141533CCM,desonide  25mg(0.5mg/g)   (단일)
1640,5f3dca6de37cbadbc379b090,141536CCM,desonide  30mg(0.5mg/g)   (단일)
1641,5f3dca6de37cbadbc379b094,141906CIM,dexamethasone  0.7mg   (단일)
1642,5f3dca6de37cbadbc379b098,141931COS,dexamethasone  5mg(1mg/mL)   (단일)
1643,5f3dca6de37cbadbc379b09b,142231COO,dexamethasone sodium phosphate  4.925mg(0.985mg/g)   (단일)
1644,5f3dca6de37cbadbc379b0a4,142301ACS,dexibuprofen  0.3g   (단일)
1645,5f3dca6de37cbadbc379b0a8,142333ASY,dexibuprofen  1.2g(12mg/mL)   (단일)
1646,5f3dca6de37cbadbc379b0ac,142302ATB,dexibuprofen  0.15g   (단일)
1647,5f3dca6de37cbadbc379b0af,142334ASY,dexibuprofen  6g(12mg/mL)   (단일)
1648,5f3dca6de37cbadbc379b0b3,142336ASY,dexibuprofen  72mg(12mg/mL)   (단일)
1649,5f3dca6de37cbadbc379b0b7,142703BIJ,dextrose(20%)  4g(0.2g/mL)   (단일)
1650,5f3dca6de37cbadbc379b0ba,142713BIJ,dextrose(10%)  100g(0.1g/mL)   (단일)
1651,5f3dca6de37cbadbc379b0be,142708BIJ,dextrose(5%)  5g(50mg/mL)   (단일)
1652,5f3dca6de37cbadbc379b0c1,142707BIJ,dextrose(70%)  350g(0.7g/mL)   (단일)
1653,5f3dca6de37cbadbc379b0c5,142717BIJ,dextrose(20%)  120g(0.2g/mL)   (단일)
1654,5f3dca6de37cbadbc379b0c8,142733BIJ,dextrose(5%)  1g(50mg/mL)   (단일)
1655,5f3dca6de37cbadbc379b0cd,142720BIJ,dextrose(50%)  250g(0.5g/mL)   (단일)
1656,5f3dca6de37cbadbc379b0d1,143302CPL,diclofenac diethylammonium  0.12g   (단일)
1657,5f3dca6de37cbadbc379b0d5,143331CCM,diclofenac diethylammonium  (as diclofenac sodium   0.5g(10mg/g))   (단일)
1658,5f3dca6de37cbadbc379b0d9,143534BIJ,diclofenac sodium  75mg(25mg/mL)   (단일)
1659,5f3dca6de37cbadbc379b0dc,144430CCM,diflorasone diacetate  5mg(0.5mg/g)   (단일)
1660,5f3dca6de37cbadbc379b0e0,144432CCM,diflorasone diacetate  12.5mg(0.5mg/g)   (단일)
1661,5f3dca6de37cbadbc379b0e4,144530COM,diflucortolone valerate  30mg(3mg/g)   (단일)
1662,5f3dca6de37cbadbc379b0e8,144801ATB,digoxin  0.25mg   (단일)
1663,5f3dca6de37cbadbc379b0ec,144532CLT,diflucortolone valerate  0.18g(3mg/g)   (단일)
1664,5f3dca6de37cbadbc379b0f0,146430ASS,dioctahedral smectite  1.5g(0.15g/mL)   (단일)
1665,5f3dca6de37cbadbc379b0f4,146431ASS,dioctahedral smectite  3g(0.15g/mL)   (단일)
1666,5f3dca6de37cbadbc379b0f9,146801ACH,diphenylhydantoin sodium  0.1g   (단일)
1667,5f3dca6de37cbadbc379b0fd,146831BIJ,phenytoin sodium  0.25g(50mg/mL)   (단일)
1668,5f3dca6de37cbadbc379b101,147401ATB,disodium etidronate  0.2g   (단일)
1669,5f3dca6de37cbadbc379b104,146830BIJ,phenytoin sodium  0.1g(50mg/mL)   (단일)
1670,5f3dca6de37cbadbc379b107,148342BIJ,docetaxel  80mg   (단일)
1671,5f3dca6de37cbadbc379b10c,148402ATB,domperidone  10mg   (단일)
1672,5f3dca6de37cbadbc379b10f,148103ATB,dobesilate calcium  0.5g   (단일)
1673,5f3dca6de37cbadbc379b114,148602ATD,donepezil hydrochloride  5mg   (단일)
1674,5f3dca6de37cbadbc379b118,148603ATB,donepezil hydrochloride  23mg   (단일)
1675,5f3dca6de37cbadbc379b11c,149301ACH,doxifluridine  0.1g   (단일)
1676,5f3dca6de37cbadbc379b126,149104ATR,doxazosin mesylate  (as doxazocin   4mg)   (단일)
1677,5f3dca6de37cbadbc379b129,149431BIJ,liposomal doxorubicin hydrochloride  (as doxorubicin hydrochloride   20mg(2mg/mL))   (단일)
1678,5f3dca6de37cbadbc379b12d,150007ATB,ivy leaf 30% ethanol dried ext.(5~7.5→1)  (as hederacoside C   2.5mg)   25mg   (단일)
1679,5f3dca6de37cbadbc379b131,150033ASY,ivy leaf 30% ethanol dried ext.(5~7.5→1)  52.5mg(7mg/mL)   (단일)
1680,5f3dca6de37cbadbc379b135,150601ATB,ebastine  10mg   (단일)
1681,5f3dca6de37cbadbc379b139,151002ATB,efavirenz  0.6g   (단일)
1682,5f3dca6de37cbadbc379b13c,150930BIJ,edetate calcium disodium  1g(0.2g/mL)   (단일)
1683,5f3dca6de37cbadbc379b140,151302ACR,emedastine fumarate  2mg   (단일)
1684,5f3dca6de37cbadbc379b143,151603ATB,enalapril maleate  5mg   (단일)
1685,5f3dca6de37cbadbc379b147,152501ATB,epinastine hydrochloride  10mg   (단일)
1686,5f3dca6de37cbadbc379b14c,152430BIJ,ephedrine hydrochloride  40mg(40mg/mL)   (단일)
1687,5f3dca6de37cbadbc379b150,152904BIJ,eptacog α(activated)  100KI.U   (단일)
1688,5f3dca6de37cbadbc379b154,152630BIJ,epinephrine hydrochloride  (as epinephrine   1mg(1mg/mL))   (단일)
1689,5f3dca6de37cbadbc379b157,155402ATB,conjugated estrogens  0.625mg   (단일)
1690,5f3dca6de37cbadbc379b15b,156201ATB,ethyl loflazepate  1mg   (단일)
1691,5f3dca6de37cbadbc379b15e,156502ATB,etizolam  0.5mg   (단일)
1692,5f3dca6de37cbadbc379b164,156202ATB,ethyl loflazepate  2mg   (단일)
1693,5f3dca6de37cbadbc379b167,157132BIJ,etoposide  0.15g(20mg/mL)   (단일)
1694,5f3dca6de37cbadbc379b16a,156603ATR,etodolac  0.4g   (단일)
1695,5f3dca6de37cbadbc379b16f,157201ATB,famciclovir  0.25g   (단일)
1696,5f3dca6de37cbadbc379b173,157301ATB,famotidine  10mg   (단일)
1697,5f3dca6de37cbadbc379b176,157302BIJ,famotidine  20mg   (단일)
1698,5f3dca6de37cbadbc379b17a,157702ACR,fenofibrate pellet  (as fenofibrate   0.25g)   (단일)
1699,5f3dca6de37cbadbc379b17e,158314ATC,fentanyl citrate  (as fentanyl   0.4mg)   (단일)
1700,5f3dca6de37cbadbc379b181,158316ATC,fentanyl citrate  (as fentanyl   0.8mg)   (단일)
1701,5f3dca6de37cbadbc379b185,158330BIJ,fentanyl citrate  (as fentanyl   50μg(50μg/mL))   (단일)
1702,5f3dca6de37cbadbc379b189,158333BIJ,fentanyl citrate  (as fentanyl   1mg(50μg/mL))   (단일)
1703,5f3dca6de37cbadbc379b18d,158631ALQ,ferric hydroxide polymaltose complex  (as Fe III   0.1g(20mg/mL))   (단일)
1704,5f3dca6de37cbadbc379b191,158936BIJ,filgrastim  75μg(0.3mg/mL)   (단일)
1705,5f3dca6de37cbadbc379b194,159302ATB,flecainide acetate  50mg   (단일)
1706,5f3dca6de37cbadbc379b198,158930BIJ,filgrastim  75μg(0.25mg/mL)   (단일)
1707,5f3dca6de37cbadbc379b19b,159930CCM,fluconazole  75mg(5mg/g)   (단일)
1708,5f3dca6de37cbadbc379b1a2,160201ATB,fludrocortisone acetate  100㎍   (단일)
1709,5f3dca6de37cbadbc379b1a6,160430BIJ,flumazenil  0.3mg(0.1mg/mL)   (단일)
1710,5f3dca6de37cbadbc379b1aa,161131BIJ,fluorescein sodium  (as fluorescein   0.442g(88.4mg/mL))   (단일)
1711,5f3dca6de37cbadbc379b1ae,161230COS,fluorometholone  0.55mg(1mg/mL)   (단일)
1712,5f3dca6de37cbadbc379b1b2,161232COS,fluorometholone  1mg(0.2mg/mL)   (단일)
1713,5f3dca6de37cbadbc379b1b6,161237COS,fluorometholone  5mg(1mg/mL)   (단일)
1714,5f3dca6de37cbadbc379b1ba,161246COS,fluorometholone  0.41mg(1mg/mL)   (단일)
1715,5f3dca6de37cbadbc379b1bd,161243COS,fluorometholone  0.3mg(1mg/mL)   (단일)
1716,5f3dca6de37cbadbc379b1c1,161244COS,fluorometholone  0.45mg(1mg/mL)   (단일)
1717,5f3dca6de37cbadbc379b1c4,161432BIJ,5-fluorouracil  1g(50mg/mL)   (단일)
1718,5f3dca6de37cbadbc379b1c9,162231CSS,fluticasone propionate  2mg(1mg/mL)   (단일)
1719,5f3dca6de37cbadbc379b1ce,162233CSI,fluticasone propionate  6mg(0.1mg/회)   (단일)
1720,5f3dca6de37cbadbc379b1d2,162238CSI,fluticasone propionate  6mg(50μg/회)   (단일)
1721,5f3dca6de37cbadbc379b1d5,162337CCM,flutrimazol  5g(10mg/g)   (단일)
1722,5f3dca6de37cbadbc379b1d8,162403ATR,fluvastatin  80mg   (단일)
1723,5f3dca6de37cbadbc379b1db,162601ATB,folic acid  1mg   (단일)
1724,5f3dca6de37cbadbc379b1df,162805BIJ,follitropin-β  1.025KI.U(833.3I.U/mL)   (단일)
1725,5f3dca6de37cbadbc379b1e3,163801ATB,furosemide  40mg   (단일)
1726,5f3dca6de37cbadbc379b1e7,164203ACH,gabapentin  0.4g   (단일)
1727,5f3dca6de37cbadbc379b1eb,164205ATB,gabapentin  0.8g   (단일)
1728,5f3dca6de37cbadbc379b1ef,165001ACH,gemfibrozil  0.3g   (단일)
1729,5f3dca6de37cbadbc379b1f3,165138CCM,gentamicin sulfate  0.25g(1mg/g)   (단일)
1730,5f3dca6de37cbadbc379b1f7,166431ALQ,glucose  50.7g(0.338g/mL)   (단일)
1731,5f3dca6de37cbadbc379b1fc,170430BIJ,human insulin(N70/R30)  300I.U(100I.U/mL)   (단일)
1732,5f3dca6de37cbadbc379b200,170801ATB,hydrochlorothiazide  25mg   (단일)
1733,5f3dca6de37cbadbc379b203,170901ATB,hydrocortisone  10mg   (단일)
1734,5f3dca6de37cbadbc379b207,170938CLT,hydrocortisone  0.5g(10mg/g(mL))   (단일)
1735,5f3dca6de37cbadbc379b20b,170933CSS,hydrocortisone  0.2g(10mg/mL)   (단일)
1736,5f3dca6de37cbadbc379b20f,170939CLT,hydrocortisone  0.6g(10mg/g(mL))   (단일)
1737,5f3dca6de37cbadbc379b212,170941CLT,hydrocortisone  0.75g(25mg/g(mL))   (단일)
1738,5f3dca6de37cbadbc379b216,171201BIJ,hydrocortisone sodium succinate  (as hydrocortisone   0.1g)   (단일)
1739,5f3dca6de37cbadbc379b21c,171704ATB,hydroxychloroquine sulfate  0.15g   (단일)
1740,5f3dca6de37cbadbc379b221,171701ATB,hydroxychloroquine sulfate  0.1g   (단일)
1741,5f3dca6de37cbadbc379b225,172101ATB,hydroxyzine hydrochloride  10mg   (단일)
1742,5f3dca6de37cbadbc379b229,171531BIJ,hydroxocobalamin  5mg(2.5mg/mL)   (단일)
1743,5f3dca6de37cbadbc379b22d,171703ATB,hydroxychloroquine sulfate  0.4g   (단일)
1744,5f3dca6de37cbadbc379b231,172802ACS,ibuprofen  0.2g   (단일)
1745,5f3dca6de37cbadbc379b235,173002BIJ,idarubicin hydrochloride  5mg   (단일)
1746,5f3dca6de37cbadbc379b239,173601BIJ,imiglucerase  212U   (단일)
1747,5f3dca6de37cbadbc379b23d,175001ATB,inosiplex  0.5g   (단일)
1748,5f3dca6de37cbadbc379b242,173931BIJ,immunoglobulin anti-D(Rh)  1.5KI.U(500I.U/mL)   (단일)
1749,5f3dca6de37cbadbc379b246,175801BIJ,interferon β-1b  0.3mg   (단일)
1750,5f3dca6de37cbadbc379b24a,176031BIJ,iobitridol  38.39g(0.7678g/mL)   (단일)
1751,5f3dca6de37cbadbc379b24e,176135BIJ,iodixanol  65.2g(0.652g/mL)   (단일)
1752,5f3dca6de37cbadbc379b251,176336BIJ,iohexol  22.65g(0.755g/mL)   (단일)
1753,5f3dca6de37cbadbc379b254,176340BIJ,iohexol  32.35g(0.647g/mL)   (단일)
1754,5f3dca6de37cbadbc379b258,176349BIJ,iohexol  151g(0.755g/mL)   (단일)
1755,5f3dca6de37cbadbc379b25c,176353BIJ,iohexol  755g(0.755g/mL)   (단일)
1756,5f3dca6de37cbadbc379b260,176355BIJ,iohexol  129.4g(0.647g/mL)   (단일)
1757,5f3dca6de37cbadbc379b264,176346BIJ,iohexol  98.15g(0.755g/mL)   (단일)
1758,5f3dca6de37cbadbc379b268,176356BIJ,iohexol  54.995g(0.647g/mL)   (단일)
1759,5f3dca6de37cbadbc379b26c,176389BIJ,iohexol  51.8g(0.518g/mL)   (단일)
1760,5f3dca6de37cbadbc379b270,176433BIJ,iomeprol  40.825g(0.8165g/mL)   (단일)
1761,5f3dca6de37cbadbc379b274,176391BIJ,iohexol  64.75g(0.518g/mL)   (단일)
1762,5f3dca6de37cbadbc379b279,176440BIJ,iomeprol  306.2g(0.6124g/mL)   (단일)
1763,5f3dca6de37cbadbc379b27d,176531BIJ,iopamidol  18.372g(0.6124g/mL)   (단일)
1764,5f3dca6de37cbadbc379b280,176436BIJ,iomeprol  71.44g(0.7144g/mL)   (단일)
1765,5f3dca6de37cbadbc379b284,176543BIJ,iopamidol  76.55g(0.6124g/mL)   (단일)
1766,5f3dca6de37cbadbc379b288,176532BIJ,iopamidol  22.659g(0.7553g/mL)   (단일)
1767,5f3dca6de37cbadbc379b28c,176546BIJ,iopamidol  113.295g(0.7553g/mL)   (단일)
1768,5f3dca6de37cbadbc379b291,176540BIJ,iopamidol  61.24g(0.6124g/mL)   (단일)
1769,5f3dca6de37cbadbc379b296,176537BIJ,iopamidol  45.93g(0.6124g/mL)   (단일)
1770,5f3dca6de37cbadbc379b29d,176746BIJ,iopromide  384.43g(0.76886g/mL)   (단일)
1771,5f3dca6de37cbadbc379b2a2,176737BIJ,iopromide  76.886g(0.76886g/mL)   (단일)
1772,5f3dca6de37cbadbc379b2a6,176936BIJ,ioversol  67.8g(0.678g/mL)   (단일)
1773,5f3dca6de37cbadbc379b2a9,176937BIJ,ioversol  74.1g(0.741g/mL)   (단일)
1774,5f3dca6de37cbadbc379b2ad,176942BIJ,ioversol  101.7g(0.678g/mL)   (단일)
1775,5f3dca6de37cbadbc379b2b1,176945BIJ,ioversol  370.5g(0.741g/mL)   (단일)
1776,5f3dca6de37cbadbc379b2b5,177131CLQ,ipratropium bromide monohydrate  0.5mg(0.25mg/mL)   (단일)
1777,5f3dca6de37cbadbc379b2b9,177435BIJ,irinotecan hydrochloride  0.3g(20mg/mL)   (단일)
1778,5f3dca6de37cbadbc379b2bd,177930CCM,isoconazole nitrate  0.1g(10mg/g)   (단일)
1779,5f3dca6de37cbadbc379b2c0,178101ATB,isoniazid  0.1g   (단일)
1780,5f3dca6de37cbadbc379b2c6,178504ATR,isosorbide mononitrate  60mg   (단일)
1781,5f3dca6de37cbadbc379b2cb,179532BIJ,ketamine hydrochloride  (as ketamine   0.25g(50mg/mL))   (단일)
1782,5f3dca6de37cbadbc379b2cf,179632CCM,ketoconazole  0.3g(20mg/g)   (단일)
1783,5f3dca6de37cbadbc379b2d3,178403ACR,isosorbide dinitrate  0.12g   (단일)
1784,5f3dca6de37cbadbc379b2d6,179736CCM,ketoprofen  6g(30mg/g)   (단일)
1785,5f3dca6de37cbadbc379b2da,179734COM,ketoprofen  3g(30mg/g)   (단일)
1786,5f3dca6de37cbadbc379b2de,179735CCM,ketoprofen  0.9g(30mg/g)   (단일)
1787,5f3dca6de37cbadbc379b2e2,180032COS,ketorolac tromethamine  25mg(5mg/mL)   (단일)
1788,5f3dca6de37cbadbc379b2e6,180151ASY,ketotifen fumarate  (as ketotifen   40mg(0.2mg/mL))   (단일)
1789,5f3dca6de37cbadbc379b2ea,180230BIJ,labetalol hydrochloride  20mg(5mg/mL)   (단일)
1790,5f3dca6de37cbadbc379b2ee,180146COS,ketotifen fumarate  (as ketotifen   0.175mg(0.5mg/mL))   (단일)
1791,5f3dca6de37cbadbc379b2f2,180143ASY,ketotifen fumarate  (as ketotifen   0.2g(0.2mg/mL))   (단일)
1792,5f3dca6de37cbadbc379b2f6,180833ASY,lactulose concentrated solution  (as lactulose   335g(0.67g/mL))   (단일)
1793,5f3dca6de37cbadbc379b2fa,180303ATB,lacidipine  6mg   (단일)
1794,5f3dca6de37cbadbc379b2fd,181001ATB,lamotrigine  0.1g   (단일)
1795,5f3dca6de37cbadbc379b301,181002ATB,lamotrigine  25mg   (단일)
1796,5f3dca6de37cbadbc379b304,181502COS,latanoprost  10μg(50μg/mL)   (단일)
1797,5f3dca6de37cbadbc379b309,181302ATD,lansoprazole  15mg   (단일)
1798,5f3dca6de37cbadbc379b30c,181301ATD,lansoprazole  30mg   (단일)
1799,5f3dca6de37cbadbc379b310,182501ATB,calcium folinate  (as folinate   15mg)   (단일)
1800,5f3dca6de37cbadbc379b315,181801BIJ,lenograstim  0.1mg   (단일)
1801,5f3dca6de37cbadbc379b319,181531COS,latanoprost  0.125mg(50μg/mL)   (단일)
1802,5f3dca6de37cbadbc379b31c,181803BIJ,lenograstim  50μg   (단일)
1803,5f3dca6de37cbadbc379b320,182530BIJ,calcium folinate  (as folinate   3mg(3mg/mL))   (단일)
1804,5f3dca6de37cbadbc379b326,182608BIJ,leuprolide acetate  (as leuprolide   45mg)   (단일)
1805,5f3dca6de37cbadbc379b32a,182604BIJ,leuprolide acetate  11.25mg   (단일)
1806,5f3dca6de37cbadbc379b32e,182535BIJ,calcium folinate  (as folinate   0.1g(10mg/mL))   (단일)
